set_id,label_id,spl_version,title,section,label,gpt_annotation

•Moderate to strong inhibitors of both CYP2C19 and CYP2C9, or strong CYP2C19 or CYP2C9 inducers: Avoid concomitant use. (7.1)

•P-gp substrate where small concentration changes may lead to serious or life-threatening toxicities: Monitor or titrate dosage of P-gp substrate. (7.2)








7.1	Effects of Other Drugs on CIBINQO

Table 4 includes drugs with clinically significant drug interactions affecting CIBINQO.

Table 4. Clinically Significant Drug Interactions Affecting CIBINQO






Strong CYP2C19 Inhibitors 






Clinical Impact



Coadministration of CIBINQO with strong CYP2C19 inhibitors increases the combined exposure of abrocitinib and its two active metabolites, M1 and M2 which may increase the adverse reactions of CIBINQO [see Clinical Pharmacology (12.3)].






Intervention



Dosage reduction of CIBINQO is recommended when coadministered with strong CYP2C19 inhibitors [see Dosage and Administration (2.5)].






Moderate to Strong Inhibitors of both CYP2C19 and CYP2C9






Clinical Impact



Coadministration of CIBINQO with drugs that are moderate to strong inhibitors of both CYP2C19 and CYP2C9 increases the exposure of abrocitinib and its two active metabolites, M1 and M2 which may increase the adverse reactions of CIBINQO [Clinical Pharmacology (12.3)].






Intervention



Avoid concomitant use of CIBINQO with drugs that are moderate to strong inhibitors of both CYP2C19 and CYP2C9.






Strong CYP2C19 or CYP2C9 Inducers 






Clinical Impact



Coadministration of CIBINQO with strong CYP2C19 or CYP2C9 inducers decreases the combined exposure of abrocitinib and its two active metabolites, M1 and M2, which may result in loss of or reduced clinical response [see Clinical Pharmacology (12.3)].





Intervention



Avoid concomitant use of CIBINQO with strong CYP2C19 or CYP2C9 inducers.












7.2	Effects of CIBINQO on Other Drugs

Table 5 includes clinically significant drug interactions affecting other drugs.

Table 5. Clinically Significant Interactions Affecting Other Drugs






P-gp Substrate Where Small Concentration Changes May Lead to Serious or Life-threatening Toxicities






Clinical Impact



Coadministration of CIBINQO with P-gp substrate increases plasma concentrations of P-gp substrates and may result in potential adverse reactions of the P-gp substrate where small concentration changes may lead to serious or life-threatening toxicities (e.g., digoxin) [see Clinical Pharmacology (12.3)].





Intervention



Monitor appropriately or dose titrate P-gp substrate where small concentration changes may lead to serious or life-threatening toxicities when coadministered with CIBINQO.






Antiplatelet Therapy Drugs






Clinical Impact



Coadministration of CIBINQO with antiplatelet therapy drugs may increase the risk of bleeding with thrombocytopenia [see Warnings and Precautions (5.5) and Clinical Pharmacology (12.2)].






Intervention



Antiplatelet drugs, except for low-dose aspirin (≤81 mg daily), during the first 3 months of treatment are contraindicated with CIBINQO [see Contraindications (4)].","digoxin,aspirin"
1d3e7aea-02a4-46b1-8a14-0324e4777cb4,9da7f6b6-f1cd-4058-a995-ca23c776fda8,5,"These highlights do not include all the information needed to use IVERMECTIN CREAM safely and effectively.  See full prescribing information for IVERMECTIN CREAM.IVERMECTIN cream, 1%, for topical useInitial U.S. Approval: 1996",DI,"7 DRUG INTERACTIONS 

In vitro studies have shown that ivermectin cream, at therapeutic concentrations, neither inhibits nor induces cytochrome P450 (CYP450) enzymes.",""
22d67228-6c24-47ca-afc7-52ef279520a0,52b8bd13-33cb-4def-a172-8853a39fe4c4,5,"",DI,,""
26bc221d-c9bc-4aba-92f3-6c21acaaf194,24ba2683-bb19-4b75-aecf-eba780472b61,7,"These highlights do not include all the information needed to use IXINITY® safely and effectively. See full prescribing information for IXINITY..
			
IXINITY [coagulation factor IX (recombinant)] 
			Lyophilized Powder for Solution for Intravenous Injection
			Initial U.S. Approval: 2015",DI,,""
2e32d778-54ca-4bd8-b61a-236208f36e98,631e4fb0-7c3b-4985-b7ee-3bd1b02ba541,4,"These highlights do not include all the information needed to use STEGLATRO safely and effectively. See full prescribing information for STEGLATRO.
STEGLATRO® (ertugliflozin) tablets, for oral useInitial U.S. Approval: 2017",DI,"7 DRUG INTERACTIONS


Table 3: Clinically Significant Drug Interactions with STEGLATRO




Insulin and Insulin Secretagogues





Clinical Impact:

The risk of hypoglycemia when STEGLATRO is used in combination with insulin and/or an insulin secretagogue.



Intervention:

A lower dose of insulin or insulin secretagogue may be required to minimize the risk of hypoglycemia when used in combination with STEGLATRO.



Lithium




Clinical Impact:

Concomitant use of an SGLT2 inhibitor with lithium may decrease serum lithium concentrations.



Intervention:

Monitor serum lithium concentration more frequently during STEGLATRO initiation and dosage changes.



Positive Urine Glucose Test




Clinical Impact:

SGLT2 inhibitors increase urinary glucose excretion and will lead to positive urine glucose tests.



Intervention:

Monitoring glycemic control with urine glucose tests is not recommended in patients taking SGLT2 inhibitors. Use alternative methods to monitor glycemic control.



Interference with 1,5-anhydroglucitol (1,5-AG) Assay




Clinical Impact:

Measurements of 1,5-AG are unreliable in assessing glycemic control in patients taking SGLT2 inhibitors.



Intervention:

Monitoring glycemic control with 1,5-AG assay is not recommended. Use alternative methods to monitor glycemic control.








See full prescribing information for information on drug interactions and interference of STEGLATRO with laboratory tests. (7)","Insulin,Lithium"
34ce1cdd-648e-4f1e-8512-bf3d4cc22eb9,6a15349c-a747-4413-b00a-4eaa99087545,11,"These highlights do not include all the information needed to use BILTRICIDE safely and effectively.  See full prescribing information for BILTRICIDE.BILTRICIDE (praziquantel) tablets, for oral use
Initial U.S. Approval: 1982",DI,"7 DRUG INTERACTIONS 





Moderate CYP 3A Inducers: Avoid concomitant administration of moderate CYP 3A inducers, for example, efavirenz (5.6, 7.1)







7.1 CYP 3A Inducers 





Strong and Moderate CYP 3A Inducers 

Concomitant administration of Biltricide with Strong and Moderate CYP 3A inducers decrease praziquantel AUC and Cmax [see Clinical Pharmacology (12.3)] which may reduce the efficacy of Biltricide. Concomitant administration of a Strong CYP 3A inducer, such as rifampin, with Biltricide is contraindicated [see Contraindications (
4)]. Concomitant administration of a Moderate CYP 3A inducer, such as efavirenz, should be avoided unless the benefit outweighs the risks [see Warnings and Precautions (

5.6

) and Clinical Pharmacology (12.3).]











7.2 CYP450 inhibitors  

Concomitant administration of drugs that decrease the activity of drug metabolizing liver enzymes (CYP450 inhibitors), for example, cimetidine, ketoconazole, itraconazole, erythromycin, and ritonavir may increase plasma concentrations of praziquantel. In addition, grapefruit juice was also reported to produce a 1.6-fold increase in the Cmax and a 1.9-fold increase in the AUC of praziquantel. The effect of this exposure increase on the safety of Biltricide has not been systematically evaluated [see Dosage and Administration (2.2)].","efavirenz,rifampin,cimetidine,ketoconazole,itraconazole,erythromycin,ritonavir,grapefruit juice"
37004451-0345-4e00-96be-f05db600fb9f,5b14d29f-abb3-489c-ab42-74eb7343991f,2,"These highlights do not include all the information needed to use TAVABOROLE TOPICAL SOLUTION safely and effectively. See full prescribing information for TAVABOROLE TOPICAL SOLUTION.
TAVABOROLE topical solutionInitial U.S. Approval: 2014",DI,,""
455892c3-d144-4ba8-9ab4-79cabff9876d,761d7399-fb73-455a-88de-c6ec4f13ba2c,11,"These highlights do not include all the information needed to use TABRECTA safely and effectively. See full prescribing information for TABRECTA.
		
TABRECTA® (capmatinib) tablets, for oral use
		
		Initial U.S. Approval: 2020",DI,"7     DRUG INTERACTIONS





Strong and Moderate CYP3A Inducers: Avoid concomitant use. (7.1)
								







7.1     Effect of Other Drugs on TABRECTA


Strong CYP3A Inhibitors

Coadministration of TABRECTA with a strong CYP3A inhibitor increased capmatinib exposure, which may increase the incidence and severity of adverse reactions of TABRECTA [see Clinical Pharmacology (12.3)]. Closely monitor patients for adverse reactions during coadministration of TABRECTA with strong CYP3A inhibitors.

Strong and Moderate CYP3A Inducers

Coadministration of TABRECTA with a strong CYP3A inducer decreased capmatinib exposure. Coadministration of TABRECTA with a moderate CYP3A inducer may also decrease capmatinib exposure. Decreases in capmatinib exposure may decrease TABRECTA anti-tumor activity [see Clinical Pharmacology (12.3)]. Avoid coadministration of TABRECTA with strong and moderate CYP3A inducers.








7.2     Effect of TABRECTA on Other Drugs


CYP1A2 Substrates

Coadministration of TABRECTA increased the exposure of a CYP1A2 substrate, which may increase the adverse reactions of these substrates [see Clinical Pharmacology (12.3)]. If coadministration is unavoidable between TABRECTA and CYP1A2 substrates where minimal concentration changes may lead to serious adverse reactions, decrease the CYP1A2 substrate dosage in accordance with the approved prescribing information.

P-glycoprotein (P-gp) and Breast Cancer Resistance Protein (BCRP) Substrates

Coadministration of TABRECTA increased the exposure of a P-gp substrate and a BCRP substrate, which may increase the adverse reactions of these substrates [see Clinical Pharmacology (12.3)]. If coadministration is unavoidable between TABRECTA and P-gp or BCRP substrates where minimal concentration changes may lead to serious adverse reactions, decrease the P-gp or BCRP substrate dosage in accordance with the approved prescribing information.

MATE1 and MATE2K Substrates

Coadministration of TABRECTA may increase the exposure of MATE1 and MATE2K substrates, which may increase the adverse reactions of these substrates [see Clinical Pharmacology (12.3)]. If coadministration is unavoidable between TABRECTA and MATE1 or MATE2K substrates where minimal concentration changes may lead to serious adverse reactions, decrease the MATE1 or MATE2K substrate dosage in accordance with the approved prescribing information.","CYP3A inhibitors, CYP3A inducers, CYP1A2 substrates, P-glycoprotein substrates, Breast Cancer Resistance Protein substrates, MATE1 substrates, MATE2K substrates"
5a1cbf7e-0352-aa3b-080c-222a6423ecd8,0e8c5472-74f5-6f18-e063-6294a90a6c04,11,"Entecavir Tablets, USP
 
Rx Only
 

These highlights do not include all the information needed to use ENTECAVIR TABLETS safely and effectively. See full prescribing information for ENTECAVIR TABLETS.
 

Initial U.S. Approval: 2005",DI,"7 DRUG INTERACTIONS

Since entecavir is primarily eliminated by the kidneys 
  [see 
   Clinical Pharmacology (12.3)] 
  , co-administration of entecavir with drugs that reduce renal function or compete for active tubular secretion may increase serum concentrations of either entecavir or the co-administered drug. Co-administration of entecavir with lamivudine, adefovir dipivoxil, or tenofovir disoproxil fumarate did not result in significant drug interactions. The effects of co-administration of entecavir with other drugs that are renally eliminated or are known to affect renal function have not been evaluated, and patients should be monitored closely for adverse events when entecavir is co-administered with such drugs.
 

To report SUSPECTED ADVERSE REACTIONS contact AvKARE at 1-855-361-3993; email drugsafety@avkare.com; or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch.","lamivudine,adefovir dipivoxil,tenofovir disoproxil fumarate"
6660b616-a82d-9109-19ce-2bdf9747acea,0e767659-f96a-7c88-e063-6294a90a0f64,6,"LITHOSTAT 
 ®
















(Acetohydroxamic Acid) Tablets",DI,"DRUG INTERACTIONS

AHA has been used concomitantly with insulin, oral and parenteral antibiotics, and progestational agents. No clinically significant interactions have been noted, but until wider clinical experience is obtained, AHA should be used with caution in patients receiving other therapeutic agents.
AHA taken in association with alcoholic beverages has resulted in a rash. (See Adverse Reactions.)
AHA chelates heavy metals-notably iron. The absorption of iron and AHA from the intestinal lumen may be reduced when both drugs are taken concomitantly. When iron administration is indicated, intramuscular iron is probably the product of choice.","insulin,oral antibiotics,parenteral antibiotics,progestational agents,alcoholic beverages,iron,intramuscular iron"
8b0fde24-9549-11cf-e053-2a95a90a9338,c9a92c4b-a806-481f-9809-8acd50f41363,3,"Dapiprazole Hydrochloride Ophthalmic Solution, 0.5%",DI,,""
8b365514-c859-ff93-e053-2a95a90ac698,0e8fcbb3-196d-92c2-e063-6294a90a392b,4,"LEFLUNOMIDE TABLETS
   

Rx Only
   

These highlights do not include all the information needed to use
   

See full prescribing information for
   

Initial U.S. Approval",DI,"7 DRUG INTERACTIONS

Following oral administration, leflunomide is metabolized to an active metabolite, teriflunomide, which is responsible for essentially all of leflunomide’s 
       
 
  in vivo activity. Drug interaction studies have been conducted with both leflunomide and with its active metabolite, teriflunomide, where the metabolite was directly administered to the test subjects.
      

 

Effect of potent CYP and transporter inducers
Leflunomide is metabolized by CYP450 metabolizing enzymes. Concomitant use of leflunomide and rifampin, a potent inducer of CYP and transporters, increased the plasma concentration of teriflunomide by 40%. However, when co-administered with the metabolite, teriflunomide, rifampin did not affect its pharmacokinetics. No dosage adjustment is recommended for leflunomide when coadministered with rifampin. Because of the potential for leflunomide concentrations to continue to increase with multiple dosing, caution should be used if patients are to be receiving both leflunomide and rifampin 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)].
       
 
  


Effect on CYP2C8 substrates
Teriflunomide is an inhibitor of CYP2C8 
       
 
  in vivo. In patients taking leflunomide, exposure of drugs metabolized by CYP2C8 (e.g., paclitaxel, pioglitazone, repaglinide, rosiglitazone) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP2C8 as required 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)].
       
 
  


Effect on warfarin
Coadministration of leflunomide with warfarin requires close monitoring of the international normalized ratio (INR) because teriflunomide, the active metabolite of leflunomide, may decrease peak INR by approximately 25%.
      

 

Effect on oral contraceptives
Teriflunomide may increase the systemic exposures of ethinylestradiol and levonorgestrel. Consideration should be given to the type or dose of contraceptives used in combination with leflunomide 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)]
       
 
  .
      

 

Effect on CYP1A2 substrates
Teriflunomide, the active metabolite of leflunomide, may be a weak inducer of CYP1A2 
       
 
  in vivo. In patients taking leflunomide, exposure of drugs metabolized by CYP1A2 (e.g., alosetron, duloxetine, theophylline, tizanidine) may be reduced. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP1A2 as required 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)]
       
 
  .
      

 

Effect on organic anion transporter 3 (OAT3) substrates
Teriflunomide inhibits the activity of OAT3 
       
 
  in vivo. In patients taking leflunomide, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)].
       
 
  


Effect on BCRP and organic anion transporting polypeptide B1 and B3 (OATP1B1/1B3) substrates
        
  
   
Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 
       
 
  in vivo. For a patient taking leflunomide, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking leflunomide 
       
 
  [see Clinical Pharmacology (
        
  
   12.3)].
       
 
  








Drugs metabolized by CYP2C8 and OAT3 transporters: Monitor patients because teriflunomide may increase exposure of these drugs. (
          
  
     7)
         
 
    
Teriflunomide may increase exposure of ethinylestradiol and levonorgestrel. Choose an appropriate oral contraceptive. (
          
  
     7)
         
 
    
Drugs metabolized by CYP1A2: Monitor patients because teriflunomide may decrease exposure of these drugs. (
          
  
     7)
         
 
    
Warfarin: Monitor INR as teriflunomide may decrease INR. (
          
  
     7)
         
 
    
Drugs metabolized by BCRP and OATP1B1/B3 transporters: Monitor patients because teriflunomide may increase exposure of these drugs. (
          
  
     7)
         
 
    
Rosuvastatin: The dose of rosuvastatin should not exceed 10 mg once daily in patients taking leflunomide. (
          
  
     7)","rifampin, paclitaxel, pioglitazone, repaglinide, rosiglitazone, warfarin, ethinylestradiol, levonorgestrel, alosetron, duloxetine, theophylline, tizanidine, cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine, rosuvastatin, mitoxantrone, atorvastatin, nateglinide, pravastatin, simvastatin"
a15e3b4b-9874-4848-9599-38e110a37b6b,b0bead8c-94be-4b06-ab4e-3c532973dc50,14,"Benzphetamine Hydrochloride Tablets, USP CIII
 

Rx Only",DI,"Drug Interactions 



Efficacy of benzphetamine hydrochloride tablets, USP in combination with other anorectic agents has not been studied and the combined use may have the potential for serious cardiac problems.
Hypertensive crises have resulted when sympathomimetic amines have been used concomitantly or within 14 days following use of monoamine oxidase inhibitors. Benzphetamine hydrochloride tablets, USP should not be used concomitantly with other CNS stimulants.
Amphetamines may decrease the hypotensive effect of antihypertensives. Amphetamines may enhance the effects of tricyclic antidepressants.
Urinary alkalinizing agents increase blood levels and decrease excretion of amphetamines. Urinary acidifying agents decrease blood levels and increase excretion of amphetamines.","monoamine oxidase inhibitors, CNS stimulants, antihypertensives, tricyclic antidepressants, urinary alkalinizing agents, urinary acidifying agents"
ac5c3e79-52f7-434e-92ae-24bd32b45edc,0e7f65fb-5a8e-087b-e063-6294a90a9b38,4,"Amcinonide Cream USP, 0.1%
 
Amcinonide Ointment USP, 0.1%",DI,,""
b25c8f34-0a46-4685-93a5-ba36a23817ac,0e8bb742-a412-53cc-e063-6394a90a2001,6,"Carbinoxamine Maleate
 



Tablets, USP 6 mg",DI,"Drug Interactions

Monoamine oxidase inhibitors prolong and intensify the anticholinergic (drying) effects of antihistamines. Carbinoxamine maleate has additive effects with alcohol and other CNS depressants (hypnotics, sedatives, tranquilizers, etc.).","Monoamine oxidase inhibitors, alcohol, CNS depressants, hypnotics, sedatives, tranquilizers"
c2b21ad5-fa83-1fb6-e053-2a95a90a3d0f,0e8c71af-826d-8309-e063-6294a90a4342,3,"Famciclovir Tablets
 
Rx only
 

These highlights do not include all the information needed to use FAMCICLOVIR TABLETS safely and effectively. See full prescribing information for FAMCICLOVIR TABLETS.
 

Initial U.S. Approval: 1994",DI,"7 DRUG INTERACTIONS




Probenecid: May increase penciclovir levels. Monitor for evidence of penciclovir toxicity. ( 
    7.2)
   







7.1 Potential for Famciclovir to Affect Other Drugs

The steady-state pharmacokinetics of digoxin were not altered by concomitant administration of multiple doses of famciclovir (500 mg three times daily). No clinically significant effect on the pharmacokinetics of zidovudine, its metabolite zidovudine glucuronide, or emtricitabine was observed following a single oral dose of 500 mg famciclovir coadministered with zidovudine or emtricitabine. 
An 
         
 
  in vitro study using human liver microsomes suggests that famciclovir is not an inhibitor of CYP3A4 enzymes. 
        

 








7.2 Potential for Other Drugs to Affect Penciclovir

No clinically significant alterations in penciclovir pharmacokinetics were observed following single-dose administration of 500 mg famciclovir after pretreatment with multiple doses of allopurinol, cimetidine, theophylline, zidovudine, promethazine, when given shortly after an antacid (magnesium and aluminum hydroxide), or concomitantly with emtricitabine. No clinically significant effect on penciclovir pharmacokinetics was observed following multiple-dose (three times daily) administration of famciclovir (500 mg) with multiple doses of digoxin. 
Concurrent use with probenecid or other drugs significantly eliminated by active renal tubular secretion may result in increased plasma concentrations of penciclovir. 
The conversion of 6-deoxy penciclovir to penciclovir is catalyzed by aldehyde oxidase. Interactions with other drugs metabolized by this enzyme and/or inhibiting this enzyme could potentially occur. Clinical interaction studies of famciclovir with cimetidine and promethazine, 
         
 
  in vitro inhibitors of aldehyde oxidase, did not show relevant effects on the formation of penciclovir. Raloxifene, a potent aldehyde oxidase inhibitor 
         
 
  in vitro, could decrease the formation of penciclovir. However, a clinical drug-drug interaction study to determine the magnitude of interaction between penciclovir and raloxifene has not been conducted.","Probenecid, digoxin, zidovudine, emtricitabine, allopurinol, cimetidine, theophylline, promethazine, antacid, magnesium hydroxide, aluminum hydroxide, raloxifene"
c5d0b74b-e5bc-4e81-91e8-4bfc587bf54c,0e8b8238-a4ba-e017-e063-6294a90ae331,6,"Misoprostol
 

Tablets",DI,"Drug interactions

See 
         
 
  
Clinical Pharmacology.
         
 
   Misoprostol has not been shown to interfere with the beneficial effects of aspirin on signs and symptoms of rheumatoid arthritis. Misoprostol does not exert clinically significant effects on the absorption, blood levels, and antiplatelet effects of therapeutic doses of aspirin. Misoprostol has no clinically significant effect on the kinetics of diclofenac or ibuprofen.
        

 
Prostaglandins such as misoprostol may augment the activity of oxytocic agents, especially when given less than 4 hours prior to initiating oxytocin treatment. Concomitant use is not recommended.","aspirin, diclofenac, ibuprofen, oxytocic agents, oxytocin"
cc0cb812-48f9-a138-e053-2a95a90a7666,0e8fd624-fbe1-c134-e063-6294a90a01e2,7,"Chloroquine Phosphate Tablets, USP",DI,,""
d4500795-3b07-4a7d-b432-73cafbb3dbc6,cbefea63-fdf4-45f7-9dae-3059a0394feb,2,"Aztreonam for Injection, USP",DI,,""
d540ef44-9016-9d66-e053-2a95a90a16a9,0e85a1ff-1540-187e-e063-6394a90a3b1e,2,"Bisoprolol Fumarate Tablets, USP
 

Rx only",DI,,""
d792c1cb-ec9b-4942-8096-101d01293cea,0e8ff1e4-8a54-ede5-e063-6394a90ad2b3,6,"Malathion Lotion USP, 0.5%",DI,,""
d953457e-0aff-6c38-e053-2995a90a7d32,0e8fcbb3-196f-92c2-e063-6294a90a392b,3,"Eplerenone Tablet
 
Rx Only
 

These highlights do not include all the information needed to use EPLERENONE TABLETS safely and effectively. See full prescribing information for EPLERENONE TABLETS.
 

Initial U.S. Approval: 2002",DI,"7 DRUG INTERACTIONS





CYP3A Inhibitors: In post-MI HFrEF patients do not exceed 25 mg once daily when used with moderate CYP3A inhibitors (e.g., verapamil, erythromycin, saquinavir, fluconazole). In patients with hypertension initiate at 25 mg once daily. For inadequate blood pressure response, dosing may be increased to a maximum of 25 mg twice daily. ( 
     2.4, 
     7.1, 
     12.3)
    








7.1 CYP3A Inhibitors

Eplerenone metabolism is predominantly mediated via CYP3A. Do not use eplerenone with drugs that are strong inhibitors of CYP3A 
         
 
  [see 
          
  
   CONTRAINDICATIONS (4) and 
          
  
   CLINICAL PHARMACOLOGY (12.3)].
         
 
  

In post-MI HFrEF patients taking a moderate CYP3A inhibitor, do not exceed 25 mg once daily. In patients with hypertension taking a moderate CYP3A inhibitor, initiate at 25 mg once daily. For inadequate blood pressure response, dosing may be increased to a maximum of 25 mg twice daily 
         
 
  [see 
          
  
   DOSAGE AND ADMINISTRATION (2.3, 
          
  
   2.4) and 
          
  
   CLINICAL PHARMACOLOGY (12.3)].
         
 
  









7.2 ACE Inhibitors and Angiotensin II Receptor Antagonists

The risk of hyperkalemia increase when eplerenone is used in combination with an ACE inhibitor and/or an ARB. A close monitoring of serum potassium and renal function is recommended, especially in patients at risk for impaired renal function, e.g., the elderly 
         
 
  [see 
          
  
   WARNINGS AND PRECAUTIONS (5.1)].
         
 
  









7.3 Lithium

A drug interaction study of eplerenone with lithium has not been conducted. Lithium toxicity has been reported in patients receiving lithium concomitantly with diuretics and ACE inhibitors. Serum lithium levels should be monitored frequently if eplerenone is administered concomitantly with lithium.








7.4 Nonsteroidal Anti-Inflammatory Drugs (NSAIDs)

A drug interaction study of eplerenone with an NSAID has not been conducted. The administration of other potassium-sparing antihypertensives with NSAIDs has been shown to reduce the antihypertensive effect in some patients and result in severe hyperkalemia in patients with impaired renal function. Therefore, when eplerenone and NSAIDs are used concomitantly, monitor blood pressure and serum potassium levels.","verapamil, erythromycin, saquinavir, fluconazole, eplerenone, lithium, NSAIDs"
db529b54-2ac7-4020-9791-7333bbe6c90f,0e768ed0-43ca-a4d8-e063-6294a90ac36e,4,"These highlights do not include all the information needed to use ZIOPTAN 
 ® (tafluprost ophthalmic solution) 0.0015% safely and effectively. See full prescribing information for ZIOPTAN 
 ®.
 



ZIOPTAN 
 ® (tafluprost ophthalmic solution) 0.0015%
 

Initial U.S. Approval: 2012",DI,,""
dbf738c4-3fac-4422-a9d8-51d9c83a8789,7437432c-e2d3-4be0-847d-fdcd176ce304,3,"These highlights do not include all the information needed to use RENFLEXIS® safely and effectively. See full prescribing information for RENFLEXIS. 
RENFLEXIS (infliximab-abda) for injection, for intravenous use Initial U.S. Approval: 2017 RENFLEXIS (infliximab-abda) is biosimilarBiosimilar means that the biological product is approved based on data demonstrating that it is highly similar to an FDA-approved biological product, known as a reference product, and that there are no clinically meaningful differences between the biosimilar product and the reference product. Biosimilarity of RENFLEXIS has been demonstrated for the condition(s) of use (e.g. indication(s), dosing regimen(s)), strength(s), dosage form(s), and route(s) of administration described in its Full Prescribing Information. to REMICADE (infliximab).",DI,"7 DRUG INTERACTIONS





Other Biological Products – increased risk of serious infections (7.1)







7.1	Other Biological Products

The combination of RENFLEXIS with other biological products used to treat the same conditions as RENFLEXIS is not recommended [see Warnings and Precautions (5.10)].
An increased risk of serious infections was seen in clinical studies of other TNF blockers used in combination with anakinra or abatacept, with no added clinical benefit. Because of the nature of the adverse reactions seen with these combinations with TNF blocker therapy, similar toxicities may also result from the combination of anakinra or abatacept with other TNF blockers. Therefore, the combination of RENFLEXIS and anakinra or abatacept is not recommended [see Warnings and Precautions (5.10)].
The concomitant use of tocilizumab with biological DMARDs such as TNF antagonists, including RENFLEXIS, should be avoided because of the possibility of increased immunosuppression and increased risk of infection.








7.2	Methotrexate and Other Concomitant Medications

Specific drug interaction studies, including interactions with methotrexate (MTX), have not been conducted. The majority of patients in RA or CD clinical studies received one or more concomitant medications. In RA, concomitant medications besides MTX were nonsteroidal anti-inflammatory agents (NSAIDs), folic acid, corticosteroids and/or narcotics. Concomitant CD medications were antibiotics, antivirals, corticosteroids, 6-MP/AZA and aminosalicylates. In PsA clinical trials, concomitant medications included MTX in approximately half of the patients as well as NSAIDs, folic acid and corticosteroids. Concomitant MTX use may decrease the incidence of anti-drug antibody production and increase infliximab product concentrations.








7.3	Immunosuppressants

Patients with CD who received immunosuppressants tended to experience fewer infusion reactions compared to patients on no immunosuppressants [see Adverse Reactions (6.1)]. Serum infliximab concentrations appeared to be unaffected by baseline use of medications for the treatment of CD including corticosteroids, antibiotics (metronidazole or ciprofloxacin) and aminosalicylates.








7.4	Cytochrome P450 Substrates

The formation of CYP450 enzymes may be suppressed by increased levels of cytokines (e.g., TNFα, IL-1, IL-6, IL-10, IFN) during chronic inflammation. Therefore, it is expected that for a molecule that antagonizes cytokine activity, such as infliximab products, the formation of CYP450 enzymes could be normalized. Upon initiation or discontinuation of RENFLEXIS in patients being treated with CYP450 substrates with a narrow therapeutic index, monitoring of the effect (e.g., warfarin) or drug concentration (e.g., cyclosporine or theophylline) is recommended and the individual dose of the drug product may be adjusted as needed.








7.5	Live Vaccines/Therapeutic Infectious Agents

It is recommended that live vaccines not be given concurrently with RENFLEXIS. It is also recommended that live vaccines not be given to infants after in utero exposure to infliximab products for at least 6 months following birth [see Warnings and Precautions (5.13)].
It is recommended that therapeutic infectious agents not be given concurrently with RENFLEXIS [see Warnings and Precautions (5.13)].","anakinra, abatacept, tocilizumab, methotrexate, nonsteroidal anti-inflammatory agents, folic acid, corticosteroids, narcotics, antibiotics, antivirals, 6-MP, AZA, aminosalicylates, metronidazole, ciprofloxacin, warfarin, cyclosporine, theophylline"
dc2427ff-e566-4b48-b289-9e51c011250a,0e7b8449-3f4c-4045-e063-6394a90aaca2,2,"HIGHLIGHTS OF PRESCRIBING INFORMATION These highlights do not include all the information needed to use ORAVIG safely and effectively. See full prescribing information for ORAVIG.
 

ORAVIG (miconazole) buccal tablets Initial U.S. Approval: January 1974",DI,"7 DRUG INTERACTIONS




Warfarin: Miconazole may enhance anticoagulant effect.  Monitor prothrombin time, INR, and watch for bleeding (7.1).







7.1 Warfarin

Concomitant administration of miconazole and warfarin has resulted in enhancement of anticoagulant effect.  Cases of bleeding and bruising following the concomitant use of warfarin and topical, intravaginal, or oral miconazole were reported.  Closely monitor prothrombin time, International Normalized Ratio (INR), or other suitable anticoagulation tests if ORAVIG is administered concomitantly with warfarin.  Also monitor for evidence of bleeding.








7.2 Drugs Metabolized Through CYP 2C9 and 3A4

No formal drug interaction studies have been performed with ORAVIG. Miconazole is a known inhibitor of CYP2C9 and CYP3A4.  Although the systemic absorption of miconazole following ORAVIG administration is minimal and plasma concentrations of miconazole are substantially lower than when given intravenously, the potential for interaction with drugs metabolized through CYP2C9 and CYP3A4 such as oral hypoglycemics, phenytoin, or ergot alkaloids cannot be ruled out.","Warfarin, oral hypoglycemics, phenytoin, ergot alkaloids"
